model,score,rating_q025,rating_q975,avg_tokens,elo_score,elo_rating_q025,elo_rating_q975,elo_CI,CI,date
gemini-2.0-flash-001,21.41,19.91,22.84,1901.0,888.1065166932173,872.171649039715,902.523387936535,"(-15.93, +14.42)","(-1.50, +1.43)",2025-04-02
claude-3.5-haiku,19.78,17.75,22.56,601.0,870.8132920712686,847.6364613066393,899.7230842495266,"(-23.18, +28.91)","(-2.03, +2.78)",2025-04-02
gemma-3-27b-it,18.77,16.73,20.63,1654.0,859.4951959738838,835.1970932113076,879.9188586890133,"(-24.30, +20.42)","(-2.04, +1.86)",2025-04-02
claude-3.5-sonnet-20240620,18.72,17.07,21.28,628.0,858.9135380262704,839.3749994609691,886.7348861525004,"(-19.54, +27.82)","(-1.65, +2.56)",2025-04-02
gemini-2.0-flash-lite-001,16.4,15.08,18.13,2196.0,831.0348209690404,813.7614150855436,852.1447662161698,"(-17.27, +21.11)","(-1.32, +1.73)",2025-04-02
jamba-1.6-large,12.98,11.7,14.94,859.0,783.4400196162378,762.818521734261,811.8038727344758,"(-20.62, +28.36)","(-1.28, +1.96)",2025-04-02
grok-2-1212,12.64,11.39,14.49,898.0,778.1771376480043,757.6314079045951,805.6370178456231,"(-20.55, +27.46)","(-1.25, +1.85)",2025-04-02
minimax-01,12.29,10.17,14.33,370.0,772.6011570559232,735.5341514943364,803.4179759566317,"(-37.07, +30.82)","(-2.12, +2.04)",2025-04-02
nova-pro-v1,11.72,10.37,13.03,905.0,763.1718430843354,739.252571666725,784.1793432928054,"(-23.92, +21.01)","(-1.35, +1.31)",2025-04-02
qwen-2.5-72b-instruct,10.86,9.65,12.1,1097.0,748.3495538192807,725.3718405115245,769.4829321605946,"(-22.98, +21.13)","(-1.21, +1.24)",2025-04-02
gpt-4o-mini,10.85,9.8,12.19,830.0,748.0870764386701,728.346328691764,771.0153742194426,"(-19.74, +22.93)","(-1.05, +1.34)",2025-04-02
mistral-large-2411,9.34,8.21,10.45,906.0,719.0961052690897,694.6482906129825,740.8917665959327,"(-24.45, +21.80)","(-1.13, +1.11)",2025-04-02
gemma-2-27b-it,8.45,7.42,9.47,794.0,699.9725112110899,675.5708893764588,721.7815973482345,"(-24.40, +21.81)","(-1.03, +1.02)",2025-04-02
gpt-4-1106-preview,7.93,6.98,8.8,840.0,688.10812943102,664.1271334938415,707.8461064856499,"(-23.98, +19.74)","(-0.95, +0.87)",2025-04-02
qwen2.5-32b-instruct,6.11,4.86,7.09,795.0,639.4081092634436,597.2729610423593,667.1293680687892,"(-42.14, +27.72)","(-1.25, +0.98)",2025-04-02
mistral-small-3.1-24b-instruct-2503,5.87,4.89,6.66,961.0,631.996747326446,598.4102274847684,655.4577697038172,"(-33.59, +23.46)","(-0.98, +0.79)",2025-04-02
command-r-plus-08-2024,5.57,4.65,6.39,969.0,622.1536583828744,589.1598056289589,647.6226508746696,"(-32.99, +25.47)","(-0.92, +0.82)",2025-04-02
nova-lite-v1,5.42,4.63,6.35,994.0,617.3714813553524,588.5154057750545,646.5601419338619,"(-28.86, +29.19)","(-0.79, +0.93)",2025-04-02
lfm-7b,5.41,4.79,6.15,1011.0,616.8464023405388,594.4950798385505,640.5985676206726,"(-22.35, +23.75)","(-0.62, +0.74)",2025-04-02
hermes-3-llama-3.1-405b,5.41,4.4,6.76,771.0,617.1014825992029,579.2398924298404,658.0683197031814,"(-37.86, +40.97)","(-1.01, +1.35)",2025-04-02
wizardlm-2-8x22b,4.59,3.85,5.33,1028.0,586.6957124375224,555.1623398974837,614.1702953083488,"(-31.53, +27.47)","(-0.74, +0.74)",2025-04-02
mistral-small-24b-instruct-2501,4.53,3.74,5.48,998.0,584.4083847158281,549.7568519740803,619.1973038968582,"(-34.65, +34.79)","(-0.79, +0.95)",2025-04-02
gemma-2-9b-it,4.28,3.49,5.34,751.0,573.9993512485189,537.3941722819043,614.4141963211373,"(-36.61, +40.41)","(-0.79, +1.06)",2025-04-02
hermes-3-llama-3.1-70b,4.09,3.47,4.81,771.0,565.9566562508202,536.0600499338381,595.5841295763017,"(-29.90, +29.63)","(-0.62, +0.72)",2025-04-02
nova-micro-v1,3.56,2.96,4.24,927.0,540.9549216508688,507.6148450683078,572.4218639010791,"(-33.34, +31.47)","(-0.60, +0.68)",2025-04-02
llama-3.3-70b-instruct,3.14,2.37,3.78,809.0,518.3929624665282,468.31427628161674,551.8527302329319,"(-50.08, +33.46)","(-0.77, +0.64)",2025-04-02
command-r-08-2024,2.95,2.4,3.61,796.0,506.9621941134594,470.6456161656887,543.4876938093065,"(-36.32, +36.53)","(-0.55, +0.66)",2025-04-02
lfm-40b,2.87,2.21,3.52,863.0,502.4943025588815,455.40320021169083,538.7454337472516,"(-47.09, +36.25)","(-0.66, +0.65)",2025-04-02
command-r7b-12-2024,2.4,1.87,2.93,882.0,469.9693514889402,426.4879812308769,506.16995169780284,"(-43.48, +36.20)","(-0.53, +0.53)",2025-04-02
lfm-3b,2.18,1.74,2.67,776.0,453.4835394771817,412.81601649280486,489.29468530732623,"(-40.67, +35.81)","(-0.44, +0.49)",2025-04-02
jamba-1.6-mini,1.56,1.15,2.06,920.0,394.4105893638524,339.8769815468956,442.91187361241947,"(-54.53, +48.50)","(-0.41, +0.50)",2025-04-02
olmo-2-0325-32b-instruct,1.55,1.22,2.04,890.0,393.39516089292954,351.1504435279768,441.8329002915131,"(-42.24, +48.44)","(-0.33, +0.49)",2025-04-02
qwen-2.5-7b-instruct,1.54,1.17,2.24,844.0,391.5103356509019,343.7947685734173,457.9758592840761,"(-47.72, +66.47)","(-0.37, +0.70)",2025-04-02
llama-3.1-nemotron-70b-instruct,1.26,1.04,1.5,1854.0,356.21832204469206,321.80658540272725,387.42395702801934,"(-34.41, +31.21)","(-0.22, +0.24)",2025-04-02
llama-3.1-405b-instruct,0.48,0.37,0.66,1735.0,188.68012746845045,144.120020464948,244.16827672038445,"(-44.56, +55.49)","(-0.11, +0.18)",2025-04-02
llama-3.1-70b-instruct,0.24,0.17,0.33,1923.0,65.6635350006851,9.80077791399105,123.7224083037248,"(-55.86, +58.06)","(-0.07, +0.09)",2025-04-02
llama-3.1-8b-instruct,0.04,0.02,0.05,5081.0,-264.36424534088803,-337.7891518349488,-206.31410117937418,"(-73.42, +58.05)","(-0.02, +0.01)",2025-04-02
