model,score,rating_q025,rating_q975,avg_tokens,elo_score,elo_rating_q025,elo_rating_q975,elo_CI,CI,date
gpt-4o-mini,17.83,16.17,19.58,830.0,848.5611033995199,828.142840005003,868.5650274764519,"(-20.42, +20.00)","(-1.66, +1.75)",2025-03-27
qwen-2.5-72b-instruct,17.59,16.3,19.19,1097.0,845.7258340804856,829.8403387829637,864.2044539969519,"(-15.89, +18.48)","(-1.29, +1.60)",2025-03-27
mistral-large-2411,15.07,13.07,16.9,906.0,813.6242553969203,784.7836617447812,837.2667958199041,"(-28.84, +23.64)","(-2.00, +1.83)",2025-03-27
gemma-2-27b-it,12.66,11.26,13.97,794.0,778.4589375836434,755.4399010731912,798.2493961537409,"(-23.02, +19.79)","(-1.40, +1.31)",2025-03-27
gpt-4-1106-preview,11.87,10.59,13.21,840.0,765.6699457685675,743.3547115937977,786.9256530914216,"(-22.32, +21.26)","(-1.28, +1.34)",2025-03-27
mistral-small-3.1-24b-instruct-2503,11.5,10.3,12.93,961.0,759.5328440988785,738.0781887580744,782.6420727872523,"(-21.45, +23.11)","(-1.20, +1.43)",2025-03-27
nova-lite-v1,10.7,9.74,11.97,994.0,745.4357668890306,727.191018394666,767.4263224768116,"(-18.24, +21.99)","(-0.96, +1.27)",2025-03-27
lfm-7b,10.57,9.7,11.42,1011.0,743.0072451631947,726.484259650031,758.2105177574498,"(-16.52, +15.20)","(-0.87, +0.85)",2025-03-27
command-r-plus-08-2024,9.57,8.41,10.8,969.0,723.8289538373499,699.083519649736,747.2302460051249,"(-24.75, +23.40)","(-1.16, +1.23)",2025-03-27
wizardlm-2-8x22b,9.31,8.23,10.38,1028.0,718.6222218248581,695.0253389199858,739.4588924614961,"(-23.60, +20.84)","(-1.08, +1.07)",2025-03-27
qwen2.5-32b-instruct,8.96,7.98,10.21,795.0,711.3043660187043,689.263558480999,736.2738794643541,"(-22.04, +24.97)","(-0.98, +1.25)",2025-03-27
mistral-small-24b-instruct-2501,8.93,7.83,10.28,998.0,710.5111607480412,685.7386148010181,737.6061413114996,"(-24.77, +27.09)","(-1.10, +1.35)",2025-03-27
hermes-3-llama-3.1-405b,8.1,7.12,9.59,771.0,691.988350504444,667.8347957390645,724.309405398201,"(-24.15, +32.32)","(-0.98, +1.49)",2025-03-27
gemma-2-9b-it,7.83,6.79,8.88,751.0,685.7516988284724,658.8552752018019,709.5471718324023,"(-26.90, +23.80)","(-1.04, +1.05)",2025-03-27
hermes-3-llama-3.1-70b,7.31,6.26,8.47,771.0,672.7035457640255,644.0016823924824,700.4526187753289,"(-28.70, +27.75)","(-1.05, +1.16)",2025-03-27
nova-micro-v1,7.17,6.14,8.1,927.0,669.1564035316558,640.3216109088238,692.0322727233514,"(-28.83, +22.88)","(-1.03, +0.93)",2025-03-27
command-r-08-2024,5.96,5.27,6.96,796.0,634.6694042776242,612.0819687967797,663.6872123014215,"(-22.59, +29.02)","(-0.69, +1.00)",2025-03-27
lfm-40b,5.86,5.07,6.59,863.0,631.5986626285148,604.9607142187576,653.3316079902532,"(-26.64, +21.73)","(-0.79, +0.73)",2025-03-27
llama-3.3-70b-instruct,5.32,4.5,6.2,809.0,613.8688695525884,583.2221686416203,642.0810416939427,"(-30.65, +28.21)","(-0.82, +0.88)",2025-03-27
command-r7b-12-2024,4.94,4.04,5.77,882.0,600.4713198755412,563.6153324915144,628.7953437270945,"(-36.86, +28.32)","(-0.90, +0.83)",2025-03-27
lfm-3b,4.26,3.41,4.81,776.0,573.5214585743912,533.1750720763829,595.3849578353509,"(-40.35, +21.86)","(-0.85, +0.55)",2025-03-27
qwen-2.5-7b-instruct,3.53,2.79,4.45,844.0,539.3629059073063,497.37903842249494,581.2040527706334,"(-41.98, +41.84)","(-0.74, +0.92)",2025-03-27
olmo-2-0325-32b-instruct,3.42,2.93,4.11,890.0,533.6811072082967,505.6713228513747,566.6480810381307,"(-28.01, +32.97)","(-0.49, +0.69)",2025-03-27
jamba-1.6-mini,3.09,2.5,3.66,920.0,515.3843664440876,477.64816014264187,546.0799175424279,"(-37.74, +30.70)","(-0.59, +0.57)",2025-03-27
llama-3.1-nemotron-70b-instruct,2.67,2.24,3.2,1854.0,489.4822198197161,458.3466735782755,521.5290376195879,"(-31.14, +32.05)","(-0.43, +0.53)",2025-03-27
llama-3.1-405b-instruct,0.85,0.67,1.08,1735.0,287.98710685072695,246.57858388174583,329.5991252895311,"(-41.41, +41.61)","(-0.18, +0.23)",2025-03-27
llama-3.1-70b-instruct,0.56,0.43,0.69,1923.0,213.85412028073983,166.3645659306105,250.48695135334788,"(-47.49, +36.63)","(-0.13, +0.13)",2025-03-27
llama-3.1-8b-instruct,0.08,0.06,0.1,5081.0,-128.2741378289477,-180.66457765361923,-79.00426472660388,"(-52.39, +49.27)","(-0.02, +0.02)",2025-03-27
