model,score,rating_q025,rating_q975,avg_tokens,elo_score,elo_rating_q025,elo_rating_q975,elo_CI,CI,date
mistral-small-3.1-24b-instruct-2503,11.48,10.08,12.66,961.0,759.1308026081649,733.9106175109766,778.4246083688524,"(-25.22, +19.29)","(-1.40, +1.18)",2025-03-28
nova-lite-v1,10.67,9.56,11.8,994.0,744.8222255606705,723.6535991407678,764.4877617436493,"(-21.17, +19.67)","(-1.11, +1.13)",2025-03-28
lfm-7b,10.49,9.26,11.55,1011.0,741.559960274863,717.545019373863,760.3353164546612,"(-24.01, +18.78)","(-1.23, +1.06)",2025-03-28
command-r-plus-08-2024,9.56,8.57,10.8,969.0,723.7093208880589,702.7805537226043,747.1402625961509,"(-20.93, +23.43)","(-0.99, +1.24)",2025-03-28
wizardlm-2-8x22b,9.27,7.9,10.41,1028.0,717.6350059057494,687.2899039769089,740.0043185680174,"(-30.35, +22.37)","(-1.37, +1.14)",2025-03-28
qwen2.5-32b-instruct,9.01,7.67,10.19,795.0,712.2475716653827,681.88376039567,735.886404704943,"(-30.36, +23.64)","(-1.34, +1.18)",2025-03-28
mistral-small-24b-instruct-2501,8.93,7.8,10.05,998.0,710.507160265399,684.8427392538708,733.2609817652339,"(-25.66, +22.75)","(-1.13, +1.12)",2025-03-28
hermes-3-llama-3.1-405b,8.12,7.03,9.58,771.0,692.6328384310569,665.3194002218344,724.1224923957071,"(-27.31, +31.49)","(-1.09, +1.46)",2025-03-28
gemma-2-9b-it,7.87,6.64,8.91,751.0,686.6027051830823,654.678017571168,710.2317456392453,"(-31.92, +23.63)","(-1.23, +1.04)",2025-03-28
hermes-3-llama-3.1-70b,7.33,6.27,8.27,771.0,673.2740626129929,644.2347835181068,695.9828562835306,"(-29.04, +22.71)","(-1.06, +0.94)",2025-03-28
nova-micro-v1,7.16,6.28,8.13,927.0,668.9043339478353,644.4192930978859,692.8617360124947,"(-24.49, +23.96)","(-0.88, +0.97)",2025-03-28
command-r-08-2024,5.92,5.08,7.06,796.0,633.6474817162407,605.424138867337,666.1963810567278,"(-28.22, +32.55)","(-0.84, +1.14)",2025-03-28
lfm-40b,5.85,4.92,6.63,863.0,631.2295903651386,599.6573532216921,654.5175094168869,"(-31.57, +23.29)","(-0.93, +0.78)",2025-03-28
llama-3.3-70b-instruct,5.27,4.2,6.33,809.0,612.1408737677265,570.6636119295771,645.9537924105146,"(-41.48, +33.81)","(-1.07, +1.06)",2025-03-28
command-r7b-12-2024,4.92,4.18,5.55,882.0,599.6289007578478,569.7793077208388,621.4970371717441,"(-29.85, +21.87)","(-0.74, +0.63)",2025-03-28
lfm-3b,4.24,3.49,4.91,776.0,572.2763262288469,537.2323324916438,599.1174757945024,"(-35.04, +26.84)","(-0.75, +0.67)",2025-03-28
qwen-2.5-7b-instruct,3.51,2.86,4.42,844.0,538.2585557867287,501.32480446539375,580.2073746816612,"(-36.93, +41.95)","(-0.65, +0.91)",2025-03-28
olmo-2-0325-32b-instruct,3.37,2.81,3.98,890.0,531.1720274631751,498.4672650769654,561.1959605083998,"(-32.70, +30.02)","(-0.56, +0.61)",2025-03-28
jamba-1.6-mini,3.05,2.42,3.56,920.0,512.832710998376,471.75593855592774,540.679993101636,"(-41.08, +27.85)","(-0.63, +0.51)",2025-03-28
llama-3.1-nemotron-70b-instruct,2.63,2.18,3.02,1854.0,486.5958826240667,453.5636563264248,511.095216597246,"(-33.03, +24.50)","(-0.45, +0.39)",2025-03-28
llama-3.1-405b-instruct,0.85,0.6,1.03,1735.0,286.3769976616678,225.78146641076754,321.4373314775938,"(-60.60, +35.06)","(-0.25, +0.18)",2025-03-28
llama-3.1-70b-instruct,0.55,0.4,0.71,1923.0,210.79964118341798,154.41488450379268,254.5350118061451,"(-56.38, +43.74)","(-0.15, +0.16)",2025-03-28
llama-3.1-8b-instruct,0.07,0.05,0.1,5081.0,-139.66215978145112,-197.47939842107013,-93.7626616497789,"(-57.82, +45.90)","(-0.02, +0.03)",2025-03-28
