model,score,rating_q025,rating_q975,avg_tokens,elo_score,elo_rating_q025,elo_rating_q975,elo_CI,CI,date
claude-3.5-sonnet,20.6,19.56,22.1,682.0,765.5774992299529,745.0296852148255,781.975506981977,"(-20.55, +16.40)","(-1.04, +1.50)",2025-03-28
jamba-1.6-large,20.35,19.35,21.77,859.0,762.9587417804788,742.7139581992857,778.6895831579034,"(-20.24, +15.73)","(-1.00, +1.42)",2025-03-28
grok-2-1212,18.05,16.78,19.24,898.0,737.219126051824,712.4398958570214,751.6649263940458,"(-24.78, +14.45)","(-1.27, +1.19)",2025-03-28
mistral-large-2411,16.83,15.28,18.29,906.0,722.5036510984434,693.0910504505483,740.8587647834875,"(-29.41, +18.36)","(-1.55, +1.46)",2025-03-28
lfm-7b,16.44,15.28,17.14,1011.0,717.5360967867939,693.1165074889933,727.0764457220599,"(-24.42, +9.54)","(-1.16, +0.70)",2025-03-28
gpt-4o-mini,16.07,14.79,17.07,830.0,712.8077788952547,686.4763004477501,726.2009768781579,"(-26.33, +13.39)","(-1.28, +1.00)",2025-03-28
wizardlm-2-8x22b,15.74,14.52,16.86,1028.0,708.6014104464937,682.6238597919619,723.6344814265093,"(-25.98, +15.03)","(-1.22, +1.12)",2025-03-28
mistral-small-3.1-24b-instruct-2503,15.24,14.05,16.76,961.0,701.9357000001963,675.9804802719777,722.3964912108462,"(-25.96, +20.46)","(-1.19, +1.52)",2025-03-28
nova-lite-v1,15.04,13.74,16.12,994.0,699.14727670018,671.5080205541582,714.3273059850435,"(-27.64, +15.18)","(-1.30, +1.08)",2025-03-28
gpt-4-1106-preview,13.32,12.23,14.22,840.0,674.6775277405189,648.3262318331673,688.6954037054918,"(-26.35, +14.02)","(-1.09, +0.90)",2025-03-28
llama-3.1-nemotron-70b-instruct,12.61,11.71,13.51,1854.0,663.7751087689677,639.682195651227,678.3197688944725,"(-24.09, +14.54)","(-0.90, +0.90)",2025-03-28
claude-3.5-haiku,12.58,11.54,13.68,601.0,663.1561085160828,636.7404217632115,680.8667064193628,"(-26.42, +17.71)","(-1.04, +1.10)",2025-03-28
claude-3.5-sonnet-20240620,12.18,11.33,13.13,628.0,656.7484172575322,633.1837667423152,672.5631398384153,"(-23.56, +15.81)","(-0.85, +0.95)",2025-03-28
command-r-plus-08-2024,11.93,11.01,13.23,969.0,652.8022948306726,627.6471295110459,674.1302242628585,"(-25.16, +21.33)","(-0.92, +1.30)",2025-03-28
gemma-2-27b-it,11.65,10.58,12.42,794.0,648.0764606725556,619.8252664693852,661.5902101784607,"(-28.25, +13.51)","(-1.07, +0.77)",2025-03-28
mistral-small-24b-instruct-2501,11.21,10.08,12.33,998.0,640.4117117098888,610.4009453794882,660.091667164484,"(-30.01, +19.68)","(-1.13, +1.12)",2025-03-28
nova-micro-v1,10.14,9.2,11.48,927.0,621.0826787894387,592.8400332761362,646.0929095256289,"(-28.24, +25.01)","(-0.94, +1.34)",2025-03-28
qwen2.5-32b-instruct,8.12,7.3,9.0,795.0,578.4330197207456,549.0227800679359,598.8654550194078,"(-29.41, +20.43)","(-0.82, +0.88)",2025-03-28
lfm-40b,7.69,6.85,8.7,863.0,568.3274410555711,537.3202350829774,592.54299860886,"(-31.01, +24.22)","(-0.84, +1.01)",2025-03-28
minimax-01,7.63,6.8,8.59,370.0,566.7093543802634,535.8184977535169,590.093092662065,"(-30.89, +23.38)","(-0.83, +0.96)",2025-03-28
hermes-3-llama-3.1-405b,7.59,6.78,8.22,771.0,565.877894525716,535.2336662772283,581.6847968913083,"(-30.64, +15.81)","(-0.81, +0.63)",2025-03-28
hermes-3-llama-3.1-70b,7.09,6.49,8.08,771.0,553.1133325341295,527.0839657189314,578.5632360712251,"(-26.03, +25.45)","(-0.60, +0.99)",2025-03-28
gemma-2-9b-it,7.03,6.07,7.85,751.0,551.4042791729139,514.8567808281792,573.1198517113216,"(-36.55, +21.72)","(-0.96, +0.82)",2025-03-28
command-r-08-2024,5.95,5.2,6.75,796.0,520.4384009941699,486.1986621636602,544.7498982432614,"(-34.24, +24.31)","(-0.75, +0.80)",2025-03-28
command-r7b-12-2024,5.9,5.24,6.53,882.0,518.9630858603015,487.77886783182385,538.5035011527272,"(-31.18, +19.54)","(-0.66, +0.63)",2025-03-28
lfm-3b,5.66,4.74,6.48,776.0,511.3260980954155,469.350226225402,536.9883134055216,"(-41.98, +25.66)","(-0.92, +0.82)",2025-03-28
llama-3.3-70b-instruct,5.28,4.79,6.07,809.0,498.52474853065,471.4725373598575,525.1394220320586,"(-27.05, +26.61)","(-0.49, +0.79)",2025-03-28
olmo-2-0325-32b-instruct,5.12,4.47,6.04,890.0,492.68261096884567,458.7247456768034,524.0566339239576,"(-33.96, +31.37)","(-0.65, +0.92)",2025-03-28
jamba-1.6-mini,4.98,4.35,5.72,920.0,487.8523690462288,453.7426008389155,514.0208604250445,"(-34.11, +26.17)","(-0.63, +0.74)",2025-03-28
qwen-2.5-7b-instruct,4.4,3.86,4.89,844.0,465.3133901903359,432.28354383404945,485.2901461717612,"(-33.03, +19.98)","(-0.54, +0.49)",2025-03-28
llama-3.1-405b-instruct,3.87,3.23,4.55,1735.0,441.86140078940014,400.12828961951004,472.02131695414806,"(-41.73, +30.16)","(-0.64, +0.68)",2025-03-28
llama-3.1-70b-instruct,3.37,2.94,3.9,1923.0,417.09834263169796,382.85235099746905,444.2775302063943,"(-34.25, +27.18)","(-0.43, +0.53)",2025-03-28
llama-3.1-8b-instruct,1.45,1.11,1.75,5081.0,267.32380131653053,210.29460768262905,301.2658906347016,"(-57.03, +33.94)","(-0.34, +0.30)",2025-03-28
