model,score,rating_q025,rating_q975,avg_tokens,elo_score,elo_rating_q025,elo_rating_q975,elo_CI,CI,date
lfm-7b,9.72,8.67,10.53,1011.0,612.7436231774213,588.1578503457288,640.3565012305793,"(-24.59, +27.61)","(-1.05, +0.81)",2025-04-06
claude-3.5-haiku,9.67,8.94,10.63,601.0,611.8052840053513,593.9587825976558,642.1775776136385,"(-17.85, +30.37)","(-0.73, +0.96)",2025-04-06
gpt-4-1106-preview,9.51,8.7,10.3,840.0,608.6321613610676,588.7027260361796,636.1267574015365,"(-19.93, +27.49)","(-0.81, +0.79)",2025-04-06
wizardlm-2-8x22b,9.28,8.62,10.06,1028.0,603.9676074665331,587.0499080289601,631.5290734030157,"(-16.92, +27.56)","(-0.66, +0.78)",2025-04-06
nova-lite-v1,9.12,8.12,9.77,994.0,600.5075877564146,575.5667311698212,625.9428197469234,"(-24.94, +25.44)","(-1.00, +0.65)",2025-04-06
mistral-small-3.1-24b-instruct-2503,9.07,8.25,9.82,961.0,599.5207652689049,578.5526172728898,626.9476203334237,"(-20.97, +27.43)","(-0.82, +0.75)",2025-04-06
gemma-2-27b-it,8.14,7.22,8.9,794.0,578.9882708568643,553.4453473005831,607.959737688683,"(-25.54, +28.97)","(-0.92, +0.76)",2025-04-06
llama-3.1-nemotron-70b-instruct,8.1,7.53,8.85,1854.0,578.17036017366,561.4840299036445,606.9846997188041,"(-16.69, +28.81)","(-0.57, +0.75)",2025-04-06
command-r-plus-08-2024,7.75,6.83,8.6,969.0,569.8219201964514,543.2542937163496,601.5604916346028,"(-26.57, +31.74)","(-0.92, +0.85)",2025-04-06
mistral-small-24b-instruct-2501,6.52,5.91,7.37,998.0,537.5481463326967,516.3894831593219,572.2682813791879,"(-21.16, +34.72)","(-0.61, +0.85)",2025-04-06
qwen2.5-32b-instruct,5.99,5.44,6.71,795.0,521.6322337754115,500.9780060055307,554.7270231551939,"(-20.65, +33.09)","(-0.55, +0.72)",2025-04-06
nova-micro-v1,5.67,4.77,6.15,927.0,511.7267608792123,477.13607700204614,538.6199498588753,"(-34.59, +26.89)","(-0.90, +0.48)",2025-04-06
hermes-3-llama-3.1-405b,5.42,4.8,6.06,771.0,503.35679760485283,478.28958051235503,535.9763008545647,"(-25.07, +32.62)","(-0.62, +0.64)",2025-04-06
lfm-40b,4.25,3.54,4.86,863.0,459.0871699924578,422.75934244482323,495.51382804132936,"(-36.33, +36.43)","(-0.71, +0.61)",2025-04-06
hermes-3-llama-3.1-70b,4.23,3.52,4.7,771.0,458.0774079487992,421.78194514667894,489.35904532625136,"(-36.30, +31.28)","(-0.71, +0.47)",2025-04-06
gemma-2-9b-it,4.23,3.56,4.9,751.0,458.2473185399398,424.19958135834975,496.9552857047288,"(-34.05, +38.71)","(-0.67, +0.67)",2025-04-06
qwen-turbo,3.59,3.07,4.11,623.0,428.4753911944217,397.1070959860259,465.11522649567223,"(-31.37, +36.64)","(-0.52, +0.52)",2025-04-06
llama-3.3-70b-instruct,3.53,2.84,4.07,809.0,425.1716020629236,383.3317741149689,463.31333413408913,"(-41.84, +38.14)","(-0.69, +0.54)",2025-04-06
command-r-08-2024,3.4,2.7,3.97,796.0,418.56394648693333,374.4050391121715,458.6235792961552,"(-44.16, +40.06)","(-0.70, +0.57)",2025-04-06
lfm-3b,3.38,2.95,4.08,776.0,417.3978388318028,390.28493584181933,463.7435528712405,"(-27.11, +46.35)","(-0.43, +0.70)",2025-04-06
command-r7b-12-2024,3.31,2.77,3.98,882.0,413.9415733849511,379.1973848206213,459.14012900861377,"(-34.74, +45.20)","(-0.54, +0.67)",2025-04-06
jamba-1.6-mini,2.97,2.55,3.41,920.0,394.4190641069947,364.4184296519721,431.4594340937347,"(-30.00, +37.04)","(-0.42, +0.44)",2025-04-06
llama-3.1-405b-instruct,2.83,2.41,3.31,1735.0,385.7610861511108,353.83148163517916,426.05054574799607,"(-31.93, +40.29)","(-0.42, +0.48)",2025-04-06
olmo-2-0325-32b-instruct,2.68,2.22,3.22,890.0,375.97335939675816,339.3021986500014,420.96919777162884,"(-36.67, +45.00)","(-0.46, +0.54)",2025-04-06
qwen-2.5-7b-instruct,2.42,1.99,2.78,844.0,357.5903428223114,319.98471775890016,394.7919684922996,"(-37.61, +37.20)","(-0.43, +0.36)",2025-04-06
llama-3.1-70b-instruct,1.85,1.49,2.32,1923.0,310.2192238980904,268.84646167369846,362.3464692138922,"(-41.37, +52.13)","(-0.36, +0.47)",2025-04-06
llama-3.1-8b-instruct,0.79,0.51,1.05,5081.0,161.23554250390498,82.07898055042331,222.9716270090493,"(-79.16, +61.74)","(-0.28, +0.26)",2025-04-06
