model,score,rating_q025,rating_q975,avg_tokens,elo_score,elo_rating_q025,elo_rating_q975,elo_CI,CI,date
command-r-08-2024,4.72,3.79,5.61,796.0,591.9041797088388,552.3990659943314,623.5847187453039,"(-39.51, +31.68)","(-0.93, +0.89)",2025-04-06
llama-3.3-70b-instruct,4.46,3.56,5.23,809.0,581.7302158489063,541.0012459079093,610.8492558534087,"(-40.73, +29.12)","(-0.90, +0.77)",2025-04-06
llama-3.1-405b-instruct,3.72,2.87,4.71,1735.0,548.6812907576734,502.1591444421385,591.5257280669612,"(-46.52, +42.84)","(-0.85, +0.99)",2025-04-06
gemma-2-9b-it,3.62,3.13,4.29,751.0,543.8802205775862,517.5862265229139,574.5288842305191,"(-26.29, +30.65)","(-0.49, +0.67)",2025-04-06
command-r7b-12-2024,3.57,2.96,4.14,882.0,541.4877911196014,507.47200821409746,568.1222278933229,"(-34.02, +26.63)","(-0.61, +0.57)",2025-04-06
qwen-2.5-7b-instruct,2.74,2.14,3.36,844.0,494.23892013105433,449.7078390030593,530.2752008108515,"(-44.53, +36.04)","(-0.60, +0.62)",2025-04-06
lfm-3b,2.69,2.12,3.28,776.0,490.88118051554306,448.079334318103,526.0908731044874,"(-42.80, +35.21)","(-0.57, +0.59)",2025-04-06
olmo-2-0325-32b-instruct,2.67,2.01,3.17,890.0,489.549150191678,438.7404111020377,519.888181118326,"(-50.81, +30.34)","(-0.66, +0.50)",2025-04-06
llama-3.1-70b-instruct,2.39,1.8,2.99,1923.0,469.2798211054529,419.5114492494048,509.5641066210648,"(-49.77, +40.28)","(-0.59, +0.60)",2025-04-06
jamba-1.6-mini,1.93,1.52,2.3,920.0,431.40972838048594,389.2147867698312,462.3702196910793,"(-42.19, +30.96)","(-0.41, +0.37)",2025-04-06
llama-3.1-8b-instruct,0.93,0.6,1.16,5081.0,302.1987067035367,226.83619763574657,341.20502639474404,"(-75.36, +39.01)","(-0.33, +0.23)",2025-04-06
